transaction_id,true_label,predicted_label,illicit_probability,is_flagged,confidence
30248,1,1,0.99998415,1,0.99998415
21643,1,1,0.99998415,1,0.99998415
13471,1,1,0.999984,1,0.999984
40508,1,1,0.999984,1,0.999984
41219,1,1,0.999984,1,0.999984
2080,1,1,0.999984,1,0.999984
2833,1,1,0.9999839,1,0.9999839
17769,1,1,0.9999839,1,0.9999839
31530,1,1,0.9999839,1,0.9999839
35905,0,1,0.9999839,1,0.9999839
43395,1,1,0.99998385,1,0.99998385
13604,1,1,0.99998385,1,0.99998385
36886,1,1,0.99998367,1,0.99998367
1227,1,1,0.99998367,1,0.99998367
8477,1,1,0.99998367,1,0.99998367
45549,1,1,0.99998367,1,0.99998367
412,1,1,0.9999836,1,0.9999836
16663,1,1,0.9999836,1,0.9999836
44160,1,1,0.9999836,1,0.9999836
13261,1,1,0.99998343,1,0.99998343
35315,1,1,0.99998343,1,0.99998343
8220,1,1,0.99998343,1,0.99998343
43667,1,1,0.99998343,1,0.99998343
30948,1,1,0.99998343,1,0.99998343
41009,1,1,0.9999834,1,0.9999834
25708,1,1,0.9999834,1,0.9999834
4892,1,1,0.9999832,1,0.9999832
13603,1,1,0.9999832,1,0.9999832
23599,1,1,0.9999831,1,0.9999831
32643,1,1,0.9999831,1,0.9999831
41568,1,1,0.9999831,1,0.9999831
14979,1,1,0.9999831,1,0.9999831
9667,1,1,0.99998295,1,0.99998295
15546,1,1,0.99998295,1,0.99998295
29696,1,1,0.99998295,1,0.99998295
304,1,1,0.99998283,1,0.99998283
45190,1,1,0.99998283,1,0.99998283
1657,1,1,0.99998283,1,0.99998283
15756,1,1,0.99998283,1,0.99998283
40318,1,1,0.9999828,1,0.9999828
31948,1,1,0.9999828,1,0.9999828
15061,1,1,0.9999826,1,0.9999826
5524,1,1,0.9999826,1,0.9999826
5299,1,1,0.9999826,1,0.9999826
13719,1,1,0.9999826,1,0.9999826
16890,1,1,0.99998254,1,0.99998254
3181,1,1,0.99998254,1,0.99998254
15785,1,1,0.99998254,1,0.99998254
8198,1,1,0.99998254,1,0.99998254
6746,1,1,0.9999823,1,0.9999823
38738,1,1,0.9999823,1,0.9999823
2859,1,1,0.9999823,1,0.9999823
22536,1,1,0.9999823,1,0.9999823
32553,1,1,0.9999821,1,0.9999821
297,1,1,0.9999821,1,0.9999821
8569,1,1,0.999982,1,0.999982
2696,1,1,0.999982,1,0.999982
3123,1,1,0.999982,1,0.999982
30008,1,1,0.9999819,1,0.9999819
10794,1,1,0.9999819,1,0.9999819
33223,1,1,0.9999819,1,0.9999819
14364,1,1,0.9999819,1,0.9999819
20480,1,1,0.9999819,1,0.9999819
12148,1,1,0.99998176,1,0.99998176
7732,1,1,0.99998176,1,0.99998176
32103,1,1,0.99998176,1,0.99998176
36093,1,1,0.99998176,1,0.99998176
16451,1,1,0.99998176,1,0.99998176
32181,1,1,0.9999817,1,0.9999817
39407,1,1,0.9999817,1,0.9999817
11946,1,1,0.9999817,1,0.9999817
12180,1,1,0.9999815,1,0.9999815
3222,1,1,0.9999815,1,0.9999815
22721,1,1,0.9999815,1,0.9999815
36136,1,1,0.99998146,1,0.99998146
33096,1,1,0.99998146,1,0.99998146
2940,1,1,0.9999813,1,0.9999813
14772,1,1,0.9999813,1,0.9999813
11847,1,1,0.99998116,1,0.99998116
40390,1,1,0.99998105,1,0.99998105
10926,1,1,0.99998105,1,0.99998105
12085,1,1,0.9999809,1,0.9999809
4650,1,1,0.9999809,1,0.9999809
30086,1,1,0.9999809,1,0.9999809
1642,1,1,0.9999809,1,0.9999809
11669,1,1,0.9999809,1,0.9999809
9549,1,1,0.9999809,1,0.9999809
41670,1,1,0.9999808,1,0.9999808
39111,1,1,0.9999808,1,0.9999808
7548,1,1,0.9999808,1,0.9999808
3260,1,1,0.9999808,1,0.9999808
20456,1,1,0.9999808,1,0.9999808
12951,1,1,0.9999807,1,0.9999807
15031,1,1,0.9999807,1,0.9999807
26381,1,1,0.9999807,1,0.9999807
29994,1,1,0.9999807,1,0.9999807
5592,1,1,0.9999807,1,0.9999807
43473,1,1,0.9999806,1,0.9999806
8381,1,1,0.9999806,1,0.9999806
11138,1,1,0.9999806,1,0.9999806
19249,1,1,0.9999806,1,0.9999806
31630,1,1,0.99998045,1,0.99998045
13482,1,1,0.99998045,1,0.99998045
8392,1,1,0.99998045,1,0.99998045
42755,1,1,0.99998045,1,0.99998045
7188,1,1,0.9999802,1,0.9999802
56,1,1,0.9999802,1,0.9999802
25248,1,1,0.9999801,1,0.9999801
33844,1,1,0.9999801,1,0.9999801
5084,1,1,0.9999801,1,0.9999801
14957,1,1,0.9999801,1,0.9999801
5772,1,1,0.9999801,1,0.9999801
22858,1,1,0.99998,1,0.99998
16487,1,1,0.99998,1,0.99998
3940,1,1,0.99997985,1,0.99997985
26722,1,1,0.99997985,1,0.99997985
8486,1,1,0.99997985,1,0.99997985
13113,1,1,0.99997973,1,0.99997973
46206,1,1,0.99997973,1,0.99997973
3150,1,1,0.99997973,1,0.99997973
13381,1,1,0.99997973,1,0.99997973
5115,1,1,0.99997973,1,0.99997973
5727,1,1,0.99997973,1,0.99997973
43867,1,1,0.99997973,1,0.99997973
31790,1,1,0.9999796,1,0.9999796
26401,1,1,0.9999796,1,0.9999796
2504,1,1,0.9999796,1,0.9999796
11660,1,1,0.9999796,1,0.9999796
1292,1,1,0.9999796,1,0.9999796
39385,1,1,0.9999796,1,0.9999796
40495,1,1,0.9999796,1,0.9999796
19664,1,1,0.99997956,1,0.99997956
14440,1,1,0.99997956,1,0.99997956
44011,1,1,0.99997956,1,0.99997956
9616,1,1,0.99997956,1,0.99997956
39950,1,1,0.9999794,1,0.9999794
23462,1,1,0.9999794,1,0.9999794
2691,1,1,0.9999794,1,0.9999794
6428,1,1,0.9999794,1,0.9999794
45369,1,1,0.9999793,1,0.9999793
28037,1,1,0.9999793,1,0.9999793
5623,1,1,0.9999793,1,0.9999793
15384,1,1,0.99997914,1,0.99997914
28977,1,1,0.99997914,1,0.99997914
5994,1,1,0.99997914,1,0.99997914
29888,1,1,0.9999791,1,0.9999791
34396,1,1,0.9999791,1,0.9999791
6957,1,1,0.9999791,1,0.9999791
34089,1,1,0.9999791,1,0.9999791
16205,1,1,0.9999789,1,0.9999789
16077,1,1,0.9999788,1,0.9999788
9392,1,1,0.9999788,1,0.9999788
21964,1,1,0.9999787,1,0.9999787
2548,1,1,0.9999787,1,0.9999787
13651,1,1,0.9999787,1,0.9999787
36530,1,1,0.99997854,1,0.99997854
2799,1,1,0.99997854,1,0.99997854
2195,1,1,0.99997854,1,0.99997854
245,1,1,0.9999785,1,0.9999785
3493,1,1,0.9999785,1,0.9999785
4987,1,1,0.9999785,1,0.9999785
28339,1,1,0.9999783,1,0.9999783
893,1,1,0.9999783,1,0.9999783
8554,1,1,0.9999783,1,0.9999783
8860,1,1,0.9999783,1,0.9999783
15152,1,1,0.9999783,1,0.9999783
44762,1,1,0.9999783,1,0.9999783
31184,1,1,0.99997824,1,0.99997824
24707,1,1,0.99997824,1,0.99997824
33097,1,1,0.99997824,1,0.99997824
1257,1,1,0.99997795,1,0.99997795
6651,1,1,0.99997795,1,0.99997795
4065,1,1,0.99997795,1,0.99997795
31523,1,1,0.99997795,1,0.99997795
44388,1,1,0.99997795,1,0.99997795
2743,1,1,0.99997795,1,0.99997795
26711,1,1,0.9999778,1,0.9999778
27331,1,1,0.9999778,1,0.9999778
32456,1,1,0.9999777,1,0.9999777
25277,1,1,0.99997765,1,0.99997765
9222,1,1,0.99997765,1,0.99997765
36953,1,1,0.99997765,1,0.99997765
1022,1,1,0.99997765,1,0.99997765
7073,1,1,0.99997747,1,0.99997747
3566,1,1,0.99997747,1,0.99997747
27210,1,1,0.99997747,1,0.99997747
34978,1,1,0.99997747,1,0.99997747
7645,1,1,0.9999774,1,0.9999774
16693,1,1,0.99997723,1,0.99997723
660,1,1,0.99997723,1,0.99997723
37969,1,1,0.9999772,1,0.9999772
37970,1,1,0.9999772,1,0.9999772
29420,1,1,0.999977,1,0.999977
15044,1,1,0.999977,1,0.999977
38076,1,1,0.999977,1,0.999977
23224,1,1,0.999977,1,0.999977
29303,1,1,0.9999769,1,0.9999769
3315,1,1,0.9999769,1,0.9999769
19202,1,1,0.9999769,1,0.9999769
5769,1,1,0.9999769,1,0.9999769
45055,1,1,0.9999769,1,0.9999769
1217,1,1,0.9999769,1,0.9999769
3917,1,1,0.99997675,1,0.99997675
40399,1,1,0.99997675,1,0.99997675
8334,1,1,0.99997663,1,0.99997663
2642,1,1,0.99997663,1,0.99997663
44461,1,1,0.99997663,1,0.99997663
2668,1,1,0.99997663,1,0.99997663
45342,1,1,0.9999766,1,0.9999766
3408,1,1,0.9999764,1,0.9999764
28067,1,1,0.9999764,1,0.9999764
5261,1,1,0.99997634,1,0.99997634
9411,1,1,0.99997616,1,0.99997616
22786,1,1,0.99997616,1,0.99997616
39006,1,1,0.99997616,1,0.99997616
25425,1,1,0.99997616,1,0.99997616
41799,1,1,0.99997604,1,0.99997604
24826,1,1,0.99997604,1,0.99997604
1858,1,1,0.9999758,1,0.9999758
42304,1,1,0.9999758,1,0.9999758
20602,1,1,0.9999757,1,0.9999757
6632,1,1,0.9999757,1,0.9999757
7469,1,1,0.9999757,1,0.9999757
8249,1,1,0.99997556,1,0.99997556
8013,1,1,0.99997556,1,0.99997556
35872,1,1,0.99997556,1,0.99997556
38758,1,1,0.9999755,1,0.9999755
13969,1,1,0.9999755,1,0.9999755
17331,1,1,0.9999755,1,0.9999755
19010,1,1,0.9999755,1,0.9999755
43639,1,1,0.9999753,1,0.9999753
8181,1,1,0.9999753,1,0.9999753
25359,1,1,0.9999753,1,0.9999753
31277,1,1,0.9999753,1,0.9999753
4742,1,1,0.99997526,1,0.99997526
40835,1,1,0.99997526,1,0.99997526
4743,1,1,0.99997526,1,0.99997526
770,1,1,0.99997526,1,0.99997526
3878,1,1,0.999975,1,0.999975
46367,1,1,0.99997485,1,0.99997485
45243,1,1,0.99997485,1,0.99997485
11788,1,1,0.9999747,1,0.9999747
792,1,1,0.9999747,1,0.9999747
36881,1,1,0.9999747,1,0.9999747
3499,1,1,0.9999747,1,0.9999747
5962,1,1,0.9999747,1,0.9999747
29900,1,1,0.9999746,1,0.9999746
34467,1,1,0.9999745,1,0.9999745
38556,1,1,0.9999744,1,0.9999744
21936,1,1,0.99997425,1,0.99997425
30855,1,1,0.99997425,1,0.99997425
4847,1,1,0.9999742,1,0.9999742
12351,1,1,0.9999742,1,0.9999742
32285,1,1,0.9999742,1,0.9999742
3358,1,1,0.9999742,1,0.9999742
38149,1,1,0.999974,1,0.999974
15494,1,1,0.999974,1,0.999974
8664,1,1,0.999974,1,0.999974
31304,1,1,0.99997395,1,0.99997395
34933,1,1,0.9999738,1,0.9999738
33831,1,1,0.9999738,1,0.9999738
23047,1,1,0.9999738,1,0.9999738
32854,1,1,0.9999738,1,0.9999738
11674,1,1,0.99997365,1,0.99997365
2431,1,1,0.99997365,1,0.99997365
40356,1,1,0.99997365,1,0.99997365
23470,0,1,0.99997365,1,0.99997365
19111,1,1,0.99997365,1,0.99997365
41703,1,1,0.9999735,1,0.9999735
31080,1,1,0.9999735,1,0.9999735
11020,1,1,0.9999734,1,0.9999734
34563,1,1,0.9999734,1,0.9999734
30854,1,1,0.99997336,1,0.99997336
1333,1,1,0.9999732,1,0.9999732
45113,1,1,0.9999732,1,0.9999732
2643,1,1,0.9999732,1,0.9999732
9249,1,1,0.9999731,1,0.9999731
41458,1,1,0.9999731,1,0.9999731
19892,1,1,0.9999731,1,0.9999731
9250,1,1,0.9999731,1,0.9999731
15114,1,1,0.99997294,1,0.99997294
1903,1,1,0.99997294,1,0.99997294
3482,1,1,0.99997294,1,0.99997294
1448,1,1,0.9999728,1,0.9999728
9474,1,1,0.9999727,1,0.9999727
27150,1,1,0.9999727,1,0.9999727
46462,1,1,0.99997246,1,0.99997246
7676,1,1,0.99997246,1,0.99997246
25325,1,1,0.99997246,1,0.99997246
6650,1,1,0.99997246,1,0.99997246
929,1,1,0.99997246,1,0.99997246
28737,1,1,0.99997246,1,0.99997246
42449,1,1,0.9999723,1,0.9999723
24847,1,1,0.9999723,1,0.9999723
7459,1,1,0.9999721,1,0.9999721
25321,1,1,0.9999721,1,0.9999721
8744,1,1,0.99997205,1,0.99997205
30911,1,1,0.99997205,1,0.99997205
8950,1,1,0.99997205,1,0.99997205
40357,1,1,0.99997187,1,0.99997187
19043,1,1,0.99997187,1,0.99997187
20599,1,1,0.99997175,1,0.99997175
33877,1,1,0.9999716,1,0.9999716
2906,1,1,0.9999716,1,0.9999716
9891,1,1,0.9999715,1,0.9999715
2523,1,1,0.9999715,1,0.9999715
23327,1,1,0.99997145,1,0.99997145
9528,1,1,0.99997145,1,0.99997145
3926,1,1,0.9999713,1,0.9999713
44305,1,1,0.9999713,1,0.9999713
7433,1,1,0.99997103,1,0.99997103
4499,1,1,0.99997103,1,0.99997103
45284,1,1,0.99997103,1,0.99997103
38221,1,1,0.999971,1,0.999971
15748,1,1,0.9999708,1,0.9999708
33876,1,1,0.9999708,1,0.9999708
14120,1,1,0.9999708,1,0.9999708
25328,1,1,0.9999708,1,0.9999708
8656,1,1,0.99997056,1,0.99997056
10953,1,1,0.99997044,1,0.99997044
4797,1,1,0.99997044,1,0.99997044
38639,1,1,0.9999704,1,0.9999704
42736,1,1,0.9999704,1,0.9999704
35062,1,1,0.9999702,1,0.9999702
17088,1,1,0.9999702,1,0.9999702
2993,1,1,0.9999702,1,0.9999702
447,1,1,0.99997014,1,0.99997014
39683,1,1,0.99997014,1,0.99997014
12852,1,1,0.99996996,1,0.99996996
22614,1,1,0.99996996,1,0.99996996
2712,1,1,0.9999699,1,0.9999699
17318,1,1,0.9999699,1,0.9999699
4286,1,1,0.9999699,1,0.9999699
8962,1,1,0.9999697,1,0.9999697
19855,1,1,0.9999697,1,0.9999697
40252,1,1,0.9999697,1,0.9999697
34282,1,1,0.9999697,1,0.9999697
4427,1,1,0.9999696,1,0.9999696
23325,1,1,0.9999695,1,0.9999695
6677,1,1,0.99996936,1,0.99996936
42026,1,1,0.99996936,1,0.99996936
7009,1,1,0.99996936,1,0.99996936
5335,1,1,0.99996936,1,0.99996936
25788,1,1,0.99996936,1,0.99996936
4532,1,1,0.9999693,1,0.9999693
14788,1,1,0.9999693,1,0.9999693
44460,1,1,0.9999693,1,0.9999693
40280,1,1,0.9999693,1,0.9999693
13345,1,1,0.99996907,1,0.99996907
28735,1,1,0.99996907,1,0.99996907
397,1,1,0.9999689,1,0.9999689
8514,1,1,0.9999689,1,0.9999689
8636,1,1,0.9999689,1,0.9999689
5067,1,1,0.9999688,1,0.9999688
12467,1,1,0.99996865,1,0.99996865
35047,1,1,0.9999685,1,0.9999685
30814,1,1,0.9999684,1,0.9999684
11518,1,1,0.9999684,1,0.9999684
2123,1,1,0.9999683,1,0.9999683
13786,1,1,0.99996823,1,0.99996823
2703,1,1,0.99996823,1,0.99996823
10034,1,1,0.99996823,1,0.99996823
7241,1,1,0.99996805,1,0.99996805
16391,1,1,0.99996805,1,0.99996805
14547,1,1,0.999968,1,0.999968
20142,1,1,0.9999678,1,0.9999678
25275,1,1,0.99996775,1,0.99996775
17009,1,1,0.99996775,1,0.99996775
24893,1,1,0.99996775,1,0.99996775
35750,0,1,0.99996775,1,0.99996775
12039,1,1,0.9999676,1,0.9999676
32660,1,1,0.99996746,1,0.99996746
36482,1,1,0.99996746,1,0.99996746
79,1,1,0.99996746,1,0.99996746
7770,1,1,0.99996746,1,0.99996746
18593,1,1,0.99996746,1,0.99996746
45785,1,1,0.99996746,1,0.99996746
45593,1,1,0.99996734,1,0.99996734
3484,1,1,0.9999672,1,0.9999672
34869,1,1,0.9999672,1,0.9999672
22935,1,1,0.99996716,1,0.99996716
38206,1,1,0.99996716,1,0.99996716
40501,1,1,0.999967,1,0.999967
32732,1,1,0.999967,1,0.999967
6289,1,1,0.999967,1,0.999967
9669,1,1,0.9999669,1,0.9999669
44190,1,1,0.9999669,1,0.9999669
31376,1,1,0.9999667,1,0.9999667
32718,1,1,0.9999665,1,0.9999665
26251,1,1,0.9999664,1,0.9999664
13787,1,1,0.99996626,1,0.99996626
28104,1,1,0.99996614,1,0.99996614
24548,1,1,0.99996614,1,0.99996614
38165,1,1,0.99996614,1,0.99996614
21781,1,1,0.9999661,1,0.9999661
43470,1,1,0.99996585,1,0.99996585
40035,1,1,0.99996567,1,0.99996567
39981,1,1,0.99996555,1,0.99996555
40723,1,1,0.99996555,1,0.99996555
45913,1,1,0.99996555,1,0.99996555
42293,1,1,0.99996555,1,0.99996555
8131,1,1,0.99996555,1,0.99996555
12337,1,1,0.99996555,1,0.99996555
773,1,1,0.9999654,1,0.9999654
40298,1,1,0.9999654,1,0.9999654
44137,1,1,0.9999654,1,0.9999654
42297,1,1,0.9999653,1,0.9999653
27268,1,1,0.9999653,1,0.9999653
35570,1,1,0.9999652,1,0.9999652
12516,1,1,0.9999651,1,0.9999651
3962,1,1,0.9999651,1,0.9999651
11783,1,1,0.999965,1,0.999965
14782,1,1,0.999965,1,0.999965
25577,1,1,0.999965,1,0.999965
557,1,1,0.99996483,1,0.99996483
9609,1,1,0.99996483,1,0.99996483
7468,1,1,0.9999648,1,0.9999648
27359,1,1,0.9999648,1,0.9999648
16654,1,1,0.9999648,1,0.9999648
42098,1,1,0.9999646,1,0.9999646
8809,1,1,0.9999646,1,0.9999646
29073,1,1,0.9999646,1,0.9999646
10687,1,1,0.9999645,1,0.9999645
7215,1,1,0.9999645,1,0.9999645
32492,1,1,0.9999645,1,0.9999645
45141,1,1,0.99996436,1,0.99996436
5597,1,1,0.99996436,1,0.99996436
36548,1,1,0.99996424,1,0.99996424
1104,1,1,0.999964,1,0.999964
27902,1,1,0.99996394,1,0.99996394
6762,1,1,0.99996394,1,0.99996394
5630,1,1,0.99996394,1,0.99996394
27223,1,1,0.99996394,1,0.99996394
36814,1,1,0.99996376,1,0.99996376
32191,1,1,0.99996376,1,0.99996376
39930,1,1,0.9999637,1,0.9999637
19211,1,1,0.9999635,1,0.9999635
25038,1,1,0.9999635,1,0.9999635
20145,1,1,0.9999635,1,0.9999635
23515,1,1,0.9999635,1,0.9999635
33935,1,1,0.9999634,1,0.9999634
35191,1,1,0.9999633,1,0.9999633
23817,1,1,0.9999633,1,0.9999633
32857,1,1,0.99996316,1,0.99996316
19312,1,1,0.9999631,1,0.9999631
36263,1,1,0.9999631,1,0.9999631
45020,1,1,0.9999629,1,0.9999629
7315,1,1,0.99996287,1,0.99996287
33252,1,1,0.99996287,1,0.99996287
20892,1,1,0.9999627,1,0.9999627
8351,1,1,0.9999626,1,0.9999626
33714,1,1,0.9999626,1,0.9999626
572,1,1,0.9999626,1,0.9999626
42977,1,1,0.99996245,1,0.99996245
22773,1,1,0.99996233,1,0.99996233
2064,1,1,0.99996233,1,0.99996233
5422,1,1,0.99996233,1,0.99996233
3944,1,1,0.9999622,1,0.9999622
9564,1,1,0.9999622,1,0.9999622
25819,1,1,0.9999622,1,0.9999622
27772,1,1,0.9999622,1,0.9999622
41598,1,1,0.9999621,1,0.9999621
34571,1,1,0.99996185,1,0.99996185
31917,1,1,0.99996185,1,0.99996185
8982,1,1,0.9999616,1,0.9999616
43221,1,1,0.9999616,1,0.9999616
11647,1,1,0.99996156,1,0.99996156
15112,1,1,0.99996156,1,0.99996156
26526,1,1,0.9999614,1,0.9999614
918,1,1,0.99996126,1,0.99996126
22252,1,1,0.99996126,1,0.99996126
38499,1,1,0.99996096,1,0.99996096
38781,1,1,0.9999608,1,0.9999608
8218,1,1,0.9999608,1,0.9999608
29388,1,1,0.9999608,1,0.9999608
6878,1,1,0.9999608,1,0.9999608
29139,1,1,0.9999607,1,0.9999607
25553,1,1,0.9999607,1,0.9999607
9952,1,1,0.99996054,1,0.99996054
18087,1,1,0.99996054,1,0.99996054
12186,1,1,0.99996054,1,0.99996054
37525,1,1,0.99996054,1,0.99996054
11931,1,1,0.9999605,1,0.9999605
16524,1,1,0.9999605,1,0.9999605
260,1,1,0.9999605,1,0.9999605
45697,1,1,0.9999605,1,0.9999605
45696,1,1,0.9999605,1,0.9999605
46359,1,1,0.99995995,1,0.99995995
22564,1,1,0.99995995,1,0.99995995
1980,1,1,0.9999599,1,0.9999599
46391,1,1,0.99995965,1,0.99995965
36006,1,1,0.99995947,1,0.99995947
41838,1,1,0.9999594,1,0.9999594
5488,1,1,0.9999594,1,0.9999594
34724,1,1,0.99995923,1,0.99995923
32317,1,1,0.99995923,1,0.99995923
2897,1,1,0.9999591,1,0.9999591
19792,1,1,0.9999591,1,0.9999591
16292,1,1,0.9999591,1,0.9999591
46395,1,1,0.999959,1,0.999959
7496,1,1,0.9999589,1,0.9999589
5461,1,1,0.9999588,1,0.9999588
21513,1,1,0.99995863,1,0.99995863
15286,1,1,0.9999584,1,0.9999584
36278,1,1,0.9999584,1,0.9999584
31450,1,1,0.99995834,1,0.99995834
14484,1,1,0.99995834,1,0.99995834
28121,1,1,0.99995816,1,0.99995816
30403,1,1,0.9999579,1,0.9999579
31994,1,1,0.9999578,1,0.9999578
13519,1,1,0.99995774,1,0.99995774
22883,1,1,0.99995756,1,0.99995756
25240,1,1,0.99995756,1,0.99995756
4321,1,1,0.9999575,1,0.9999575
2577,1,1,0.9999575,1,0.9999575
2857,1,1,0.9999573,1,0.9999573
14771,1,1,0.9999573,1,0.9999573
35812,1,1,0.9999573,1,0.9999573
5846,1,1,0.99995697,1,0.99995697
6797,1,1,0.9999569,1,0.9999569
29294,1,1,0.9999569,1,0.9999569
37668,1,1,0.9999567,1,0.9999567
30124,1,1,0.9999567,1,0.9999567
17276,1,1,0.9999567,1,0.9999567
6043,1,1,0.9999567,1,0.9999567
40865,1,1,0.99995667,1,0.99995667
21609,1,1,0.99995667,1,0.99995667
3778,1,1,0.9999565,1,0.9999565
26978,1,1,0.9999565,1,0.9999565
15134,1,1,0.99995625,1,0.99995625
8956,1,1,0.99995625,1,0.99995625
24536,1,1,0.99995613,1,0.99995613
4029,1,1,0.9999559,1,0.9999559
2965,1,1,0.99995583,1,0.99995583
35166,1,1,0.99995583,1,0.99995583
4695,1,1,0.99995583,1,0.99995583
20255,1,1,0.99995565,1,0.99995565
39432,1,1,0.99995565,1,0.99995565
6103,1,1,0.9999556,1,0.9999556
24985,1,1,0.9999556,1,0.9999556
39422,1,1,0.9999556,1,0.9999556
31250,1,1,0.9999552,1,0.9999552
164,1,1,0.99995494,1,0.99995494
9778,1,1,0.99995476,1,0.99995476
43297,1,1,0.99995476,1,0.99995476
14682,1,1,0.99995476,1,0.99995476
40750,1,1,0.9999546,1,0.9999546
27510,1,1,0.9999546,1,0.9999546
21606,1,1,0.9999545,1,0.9999545
10946,1,1,0.9999545,1,0.9999545
4976,1,1,0.9999545,1,0.9999545
4022,1,1,0.99995434,1,0.99995434
13594,1,1,0.99995434,1,0.99995434
38400,1,1,0.9999543,1,0.9999543
5429,1,1,0.9999543,1,0.9999543
34880,1,1,0.9999543,1,0.9999543
42443,1,1,0.999954,1,0.999954
35589,1,1,0.99995387,1,0.99995387
25071,1,1,0.99995387,1,0.99995387
21913,1,1,0.99995375,1,0.99995375
1315,1,1,0.9999537,1,0.9999537
31823,1,1,0.9999535,1,0.9999535
15875,1,1,0.9999535,1,0.9999535
17323,1,1,0.99995327,1,0.99995327
35338,1,1,0.99995303,1,0.99995303
35157,1,1,0.99995303,1,0.99995303
20416,1,1,0.99995303,1,0.99995303
12973,1,1,0.9999529,1,0.9999529
6229,1,1,0.9999528,1,0.9999528
44100,1,1,0.9999528,1,0.9999528
4342,1,1,0.9999527,1,0.9999527
16999,1,1,0.99995214,1,0.99995214
40435,1,1,0.9999517,1,0.9999517
46467,1,1,0.9999516,1,0.9999516
41540,1,1,0.9999516,1,0.9999516
25290,1,1,0.9999513,1,0.9999513
11641,1,1,0.9999513,1,0.9999513
38743,1,1,0.9999513,1,0.9999513
5399,1,1,0.9999511,1,0.9999511
17616,1,1,0.999951,1,0.999951
7148,1,1,0.9999509,1,0.9999509
23128,1,1,0.9999509,1,0.9999509
2330,1,1,0.99995077,1,0.99995077
3226,1,1,0.99995077,1,0.99995077
11799,1,1,0.99995065,1,0.99995065
44580,1,1,0.9999505,1,0.9999505
16038,1,1,0.9999505,1,0.9999505
36435,1,1,0.99995047,1,0.99995047
11824,1,1,0.99995047,1,0.99995047
15889,1,1,0.9999503,1,0.9999503
7785,1,1,0.99995023,1,0.99995023
41090,1,1,0.99995005,1,0.99995005
9641,1,1,0.99995005,1,0.99995005
7334,1,1,0.99995005,1,0.99995005
4703,1,1,0.99995,1,0.99995
15350,1,1,0.9999498,1,0.9999498
7322,1,1,0.9999497,1,0.9999497
33956,1,1,0.99994963,1,0.99994963
21686,1,1,0.99994963,1,0.99994963
43983,1,1,0.99994963,1,0.99994963
20316,1,1,0.99994963,1,0.99994963
37869,1,1,0.99994946,1,0.99994946
14136,1,1,0.9999494,1,0.9999494
3146,1,1,0.9999492,1,0.9999492
23883,1,1,0.99994916,1,0.99994916
6553,1,1,0.99994916,1,0.99994916
21433,1,1,0.99994916,1,0.99994916
23971,1,1,0.999949,1,0.999949
12107,1,1,0.99994874,1,0.99994874
5424,1,1,0.99994874,1,0.99994874
3831,1,1,0.9999486,1,0.9999486
1759,1,1,0.99994856,1,0.99994856
39433,1,1,0.9999484,1,0.9999484
5156,1,1,0.9999484,1,0.9999484
11035,1,1,0.9999484,1,0.9999484
17864,1,1,0.9999484,1,0.9999484
8794,1,1,0.9999484,1,0.9999484
21354,1,1,0.9999483,1,0.9999483
45707,1,1,0.9999483,1,0.9999483
4468,1,1,0.99994814,1,0.99994814
5990,1,1,0.99994814,1,0.99994814
8527,1,1,0.9999479,1,0.9999479
9367,1,1,0.9999479,1,0.9999479
2597,1,1,0.9999479,1,0.9999479
14285,1,1,0.9999479,1,0.9999479
805,1,1,0.99994767,1,0.99994767
17670,1,1,0.99994755,1,0.99994755
5700,1,1,0.99994755,1,0.99994755
45661,1,1,0.99994755,1,0.99994755
23287,1,1,0.9999473,1,0.9999473
29101,1,1,0.99994725,1,0.99994725
2185,1,1,0.99994725,1,0.99994725
25642,1,1,0.9999471,1,0.9999471
31497,1,1,0.999947,1,0.999947
5109,1,1,0.99994683,1,0.99994683
45725,1,1,0.99994683,1,0.99994683
13889,1,1,0.99994683,1,0.99994683
9094,1,1,0.9999467,1,0.9999467
26544,1,1,0.9999467,1,0.9999467
11543,1,1,0.9999467,1,0.9999467
9989,1,1,0.9999467,1,0.9999467
6117,1,1,0.9999467,1,0.9999467
6446,1,1,0.9999466,1,0.9999466
12798,1,1,0.9999466,1,0.9999466
41557,1,1,0.9999466,1,0.9999466
10644,1,1,0.9999465,1,0.9999465
14683,1,1,0.9999465,1,0.9999465
1618,1,1,0.99994624,1,0.99994624
11860,1,1,0.9999462,1,0.9999462
17007,1,1,0.999946,1,0.999946
26203,1,1,0.99994594,1,0.99994594
5202,1,1,0.99994576,1,0.99994576
41099,1,1,0.99994576,1,0.99994576
26506,1,1,0.99994564,1,0.99994564
17862,1,1,0.99994564,1,0.99994564
33226,1,1,0.9999455,1,0.9999455
20074,1,1,0.9999455,1,0.9999455
5347,1,1,0.9999455,1,0.9999455
37049,1,1,0.9999455,1,0.9999455
20866,1,1,0.99994534,1,0.99994534
34150,1,1,0.99994534,1,0.99994534
40691,1,1,0.9999449,1,0.9999449
37828,1,1,0.9999449,1,0.9999449
19273,1,1,0.99994487,1,0.99994487
5685,1,1,0.99994487,1,0.99994487
44168,1,1,0.9999443,1,0.9999443
27013,1,1,0.9999441,1,0.9999441
44218,1,1,0.99994403,1,0.99994403
5459,1,1,0.99994385,1,0.99994385
